Make,Model,Location,First registration,Mileage,Power,Transmission,Fuel,Drive type,Consumption,CO2 emissions,Body color,Interior color,Interior material,Body,Doors,Seats,Price
Jeep,Wagoneer,Germany,6/2024,100 km,386 hp,Automatic,Petrol,4x4,15.3 l/100km,355 g/km,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,7.0,132449.0
Porsche,992,Germany,2/2023,29 900 km,380 hp,Automatic,Petrol,4x2,9.4 l/100km,215 g/km,Silver,Black interior,,Coupe,2/3 doors,4.0,132449.0
RAM,1500,Netherlands,5/2022,75 642 km,703 hp,Automatic,LPG,4x4,,,White,Black interior,Part leather interior,Pick-up,4/5 doors,5.0,132449.0
Porsche,Cayenne,Germany,4/2023,35 988 km,542 hp,Automatic,Petrol,4x4,13.5 l/100km,267 g/km,Black,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5.0,132449.0
Maserati,Grecale,Germany,5/2024,15 km,523 hp,Automatic,Petrol,4x4,11 l/100km,254 g/km,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,132449.0
Audi,RS6,Germany,8/2024,0 km,591 hp,Automatic,Petrol,4x4,12.1 l/100km,263 g/km,Black,Black interior,Full leather interior,Station Wagon,4/5 doors,5.0,132399.0
Land Rover,Defender,Germany,10/2024,2 490 km,420 hp,Automatic,Petrol,4x4,14.3 l/100km,311 g/km,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,132449.0
BMW,M3,Germany,3/2024,4 500 km,543 hp,Automatic,Petrol,4x4,10 l/100km,248 g/km,White,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5.0,132399.0
Audi,RS6,Germany,2/2024,24 858 km,591 hp,Automatic,Petrol,4x4,12.1 l/100km,263 g/km,Grey,Black interior,Full leather interior,Station Wagon,4/5 doors,5.0,132399.0
Audi,RS6,Germany,6/2023,29 200 km,621 hp,Automatic,Petrol,4x4,12.1 l/100km,263 g/km,Grey,Black interior,Full leather interior,Station Wagon,4/5 doors,5.0,132449.0
Mercedes-Benz,S 450,Germany,7/2024,9 900 km,362 hp,Automatic,Diesel,4x4,6.5 l/100km,171 g/km,Black,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5.0,132399.0
BMW,X5,France,7/2024,8 000 km,483 hp,Automatic,Hybrid,4x4,,21 g/km,,Black interior,,SUV / offroad,4/5 doors,5.0,132399.0
Audi,RSQ8,Germany,7/2023,39 700 km,591 hp,Automatic,Petrol,4x4,12.1 l/100km,277 g/km,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,132399.0
Land Rover,Range Rover Sport,Germany,9/2023,15 000 km,346 hp,Automatic,Diesel,4x4,7.8 l/100km,208 g/km,Green,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,132399.0
Land Rover,Defender,Belgium,4/2022,33 739 km,518 hp,Automatic,Petrol,4x4,13.9 l/100km,333 g/km,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,132399.0
BMW,X5,France,10/2024,8 000 km,314 hp,Automatic,Other fuel type,4x4,,19 g/km,,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,132399.0
Mercedes-Benz,GLE 450,Austria,6/2024,10 000 km,362 hp,Automatic,Diesel,4x4,,,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,132399.0
Mercedes-Benz,G 400,Italy,5/2021,79 000 km,326 hp,Automatic,Diesel,4x4,8.7 l/100km,282 g/km,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,132399.0
Porsche,992,Spain,8/2022,3 620 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,Grey,Other interior color,Other interior material,Coupe,2/3 doors,4.0,247699.0
Porsche,992,Netherlands,1/2024,15 km,389 hp,Automatic,Petrol,4x2,9.6 l/100km,218 g/km,Grey,Black interior,Cloth interior,Cabriolet,2/3 doors,2.0,247099.0
Aston Martin,Vanquish Volante,France,3/2018,35 400 km,595 hp,Automatic,Petrol,4x2,,,Silver,Black interior,Full leather interior,Cabriolet,2/3 doors,2.0,247799.0
Porsche,992,Netherlands,1/2024,15 km,389 hp,Automatic,Petrol,4x2,9.6 l/100km,218 g/km,Grey,Beige interior,Cloth interior,Cabriolet,2/3 doors,2.0,247449.0
Mercedes-Benz,G 63 AMG,Italy,1/2022,9 000 km,577 hp,Automatic,Petrol,4x4,14.4 l/100km,373 g/km,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,247699.0
Bentley,Bentayga,Germany,5/2022,37 864 km,542 hp,Automatic,Petrol,4x4,12.3 l/100km,294 g/km,Grey,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5.0,246799.0
Land Rover,Range Rover Sport,Belgium,1/2024,15 km,626 hp,Automatic,Petrol,4x4,11.8 l/100km,283 g/km,Brown,Grey interior,Cloth interior,SUV / offroad,4/5 doors,5.0,246999.0
Land Rover,Range Rover,France,4/2024,50 km,543 hp,Automatic,Hybrid,4x4,,16 g/km,Brown,,,SUV / offroad,4/5 doors,5.0,247699.0
Bentley,Bentayga,Germany,9/2023,9 975 km,542 hp,Automatic,Petrol,4x4,12.3 l/100km,294 g/km,Blue,Beige interior,Full leather interior,SUV / offroad,4/5 doors,4.0,247699.0
BMW,M8,Austria,5/2024,10 km,616 hp,Automatic,Petrol,4x4,10.8 l/100km,262 g/km,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,4.0,247749.0
Ferrari,488,Belgium,2/2019,43 000 km,660 hp,Automatic,Petrol,4x2,12.4 l/100km,294 g/km,White,Black interior,Full leather interior,Cabriolet,2/3 doors,2.0,244599.0
Alpina,XB7,Germany,8/2024,20 km,613 hp,Automatic,Petrol,4x4,12.8 l/100km,289 g/km,Blue,Black interior,Full leather interior,SUV / offroad,4/5 doors,7.0,244499.0
Mercedes-Benz,SL 63 AMG,Spain,4/2022,7 700 km,577 hp,Automatic,Petrol,4x4,12.2 l/100km,292 g/km,Brown,Other interior color,Other interior material,Cabriolet,2/3 doors,2.0,244599.0
Porsche,991,Germany,5/2016,300 km,493 hp,Automatic,Petrol,4x2,12.7 l/100km,296 g/km,White,Grey interior,Alcantara interior,Coupe,2/3 doors,2.0,244599.0
Porsche,Cayenne,Poland,1/2024,1 km,591 hp,Automatic,Petrol,4x4,11.3 l/100km,271 g/km,Grey,,Full leather interior,SUV / offroad,4/5 doors,4.0,244499.0
Porsche,992,France,4/2022,13 500 km,473 hp,Automatic,Petrol,4x2,10.2 l/100km,224 g/km,Black,Black interior,,Cabriolet,2/3 doors,2.0,244599.0
McLaren,600LT,Germany,3/2021,13 530 km,591 hp,Automatic,Petrol,4x2,,,Grey,Black interior,Alcantara interior,Coupe,2/3 doors,2.0,244599.0
Porsche,Cayenne,Spain,1/2023,4 500 km,632 hp,Automatic,Petrol,4x4,13.5 l/100km,267 g/km,Grey,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,244599.0
Porsche,992,France,5/2021,14 300 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,Silver,Black interior,Alcantara interior,Coupe,2/3 doors,2.0,244599.0
Lamborghini,Urus,Germany,9/2020,47 819 km,641 hp,Automatic,Petrol,4x4,13.6 l/100km,325 g/km,Black,Grey interior,Alcantara interior,SUV / offroad,4/5 doors,5.0,244599.0
Mercedes-Benz,G 63 AMG,Italy,11/2023,16 000 km,577 hp,Automatic,Petrol,4x4,14.4 l/100km,373 g/km,Brown,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5.0,241999.0
Mercedes-Benz,SLS AMG,Germany,3/2011,5 500 km,563 hp,Automatic,Petrol,4x2,12.9 l/100km,308 g/km,Red,Black interior,Full leather interior,Coupe,2/3 doors,2.0,241849.0
Bentley,Continental GTC,Germany,7/2020,39 967 km,626 hp,Automatic,Petrol,4x4,,,White,Beige interior,Full leather interior,Cabriolet,2/3 doors,4.0,241099.0
Porsche,992,Germany,12/2022,25 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,White,Black interior,Part leather interior,Coupe,2/3 doors,2.0,241349.0
Porsche,992,France,6/2021,13 700 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,Yellow,Black interior,Alcantara interior,Coupe,2/3 doors,2.0,241449.0
Bentley,Flying Spur,Germany,5/2023,3 990 km,542 hp,Automatic,Petrol,4x4,12.1 l/100km,288 g/km,Grey,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5.0,241699.0
Mercedes-Benz,G 63 AMG,Germany,10/2023,9 069 km,577 hp,Automatic,Petrol,4x4,,,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,241449.0
Porsche,992,Austria,1/2022,19 676 km,573 hp,Automatic,Petrol,4x4,11.5 l/100km,254 g/km,Silver,Other interior color,Full leather interior,Coupe,2/3 doors,4.0,241549.0
Porsche,992,Germany,4/2024,7 442 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,Silver,Black interior,Full leather interior,Coupe,2/3 doors,2.0,241349.0
Porsche,992,Netherlands,11/2024,10 km,380 hp,Automatic,Petrol,4x4,9.7 l/100km,221 g/km,Grey,Black interior,Cloth interior,Cabriolet,2/3 doors,4.0,242399.0
Ferrari,488,France,3/2018,27 189 km,671 hp,Automatic,Petrol,4x2,10.9 l/100km,260 g/km,,Other interior color,Other interior material,Coupe,2/3 doors,2.0,239399.0
Ferrari,458,Germany,1/2013,23 054 km,562 hp,Automatic,Petrol,4x2,11.5 l/100km,275 g/km,Black,Black interior,Full leather interior,Coupe,2/3 doors,2.0,239399.0
Lamborghini,Huracan,Germany,5/2016,22 110 km,602 hp,Automatic,Petrol,4x4,11.9 l/100km,285 g/km,Black,Black interior,Alcantara interior,Cabriolet,2/3 doors,2.0,239399.0
Lamborghini,Huracan,Germany,7/2017,15 758 km,602 hp,Automatic,Petrol,4x4,12.1 l/100km,290 g/km,Yellow,Black interior,Full leather interior,Coupe,2/3 doors,2.0,239399.0
Ferrari,Roma,Spain,8/2022,18 000 km,612 hp,Automatic,Petrol,4x2,,,Silver,Black interior,Full leather interior,Coupe,2/3 doors,4.0,239399.0
Mercedes-Benz,G 63 AMG,Spain,3/2023,18 302 km,577 hp,Automatic,Petrol,4x4,15.6 l/100km,373 g/km,,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,239399.0
Porsche,992,Netherlands,6/2021,37 566 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,Yellow,Black interior,Full leather interior,Coupe,2/3 doors,2.0,239399.0
Ferrari,488,Austria,2/2018,31 000 km,660 hp,Automatic,Petrol,4x2,12.3 l/100km,294 g/km,Red,Black interior,Full leather interior,Coupe,2/3 doors,2.0,239399.0
Porsche,Cayman,Germany,1/2023,173 km,493 hp,Automatic,Petrol,4x2,13.2 l/100km,299 g/km,Grey,Black interior,Part leather interior,Coupe,2/3 doors,2.0,239399.0
Ferrari,488,Austria,2/2018,27 500 km,660 hp,Automatic,Petrol,4x2,12.3 l/100km,294 g/km,Grey,Other interior color,Full leather interior,Cabriolet,2/3 doors,2.0,239399.0
Porsche,992,Italy,1/2023,17 097 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,White,Black interior,Full leather interior,Coupe,2/3 doors,2.0,237499.0
Aston Martin,DB12,Germany,7/2024,4 530 km,671 hp,Automatic,Petrol,4x2,12.2 l/100km,278 g/km,Blue,Black interior,Full leather interior,Coupe,2/3 doors,4.0,238199.0
Bentley,Continental GTC,Germany,1/2022,17 500 km,542 hp,Automatic,Petrol,4x4,,,Blue,Other interior color,Full leather interior,Cabriolet,2/3 doors,4.0,237949.0
Mercedes-Benz,GLS 600,Spain,7/2021,33 185 km,550 hp,Automatic,Petrol,4x4,,,White,Other interior color,Other interior material,SUV / offroad,4/5 doors,7.0,237299.0
Bentley,Flying Spur,Austria,5/2023,6 000 km,536 hp,Automatic,Petrol,4x4,,,Black,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5.0,238199.0
Land Rover,Range Rover Sport,Germany,8/2024,99 km,626 hp,Automatic,Petrol,4x4,12.5 l/100km,283 g/km,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,236949.0
Ferrari,Roma,Germany,3/2022,9 500 km,612 hp,Automatic,Petrol,4x2,9.8 l/100km,234 g/km,Green,Brown interior,Full leather interior,Coupe,2/3 doors,4.0,237749.0
Mercedes-Benz,GLS 63,Germany,7/2024,50 km,625 hp,Automatic,Petrol,4x4,13.4 l/100km,304 g/km,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,7.0,237799.0
Aston Martin,DB11,Spain,8/2023,3 900 km,503 hp,Automatic,Petrol,4x2,9.9 l/100km,237 g/km,Green,Other interior color,Other interior material,Coupe,2/3 doors,4.0,237399.0
McLaren,600LT,Germany,8/2020,18 500 km,591 hp,Automatic,Petrol,4x2,,,Orange,Black interior,Full leather interior,Coupe,2/3 doors,2.0,237299.0
Mercedes-Benz,G 63 AMG,Italy,7/2022,49 000 km,577 hp,Automatic,Petrol,4x4,14.4 l/100km,373 g/km,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,234449.0
Porsche,992,Spain,1/2022,29 000 km,573 hp,Automatic,Petrol,4x4,11.5 l/100km,254 g/km,Silver,Other interior color,Other interior material,Coupe,2/3 doors,4.0,234349.0
McLaren,720S,Spain,3/2022,3 000 km,712 hp,Automatic,Petrol,4x2,,,Grey,Other interior color,Other interior material,Coupe,2/3 doors,2.0,234349.0
Bentley,Continental GT,Belgium,12/2022,4 800 km,542 hp,Automatic,Petrol,4x4,11.3 l/100km,275 g/km,Black,Beige interior,Full leather interior,Coupe,2/3 doors,4.0,234349.0
Maserati,Granturismo,France,3/2024,400 km,558 hp,Automatic,Petrol,4x2,9.6 l/100km,230 g/km,,Other interior color,Other interior material,Coupe,2/3 doors,4.0,234299.0
Ferrari,Roma,France,8/2021,17 703 km,612 hp,Automatic,Petrol,4x2,9.8 l/100km,234 g/km,Black,Grey interior,Alcantara interior,Coupe,2/3 doors,4.0,234299.0
Porsche,992,Belgium,8/2022,3 900 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,Black,Black interior,Alcantara interior,Coupe,2/3 doors,2.0,234299.0
Land Rover,Range Rover,Italy,11/2024,12 km,523 hp,Automatic,Petrol,4x4,11.3 l/100km,271 g/km,Grey,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,234299.0
Lamborghini,Urus,Belgium,1/2020,35 000 km,641 hp,Automatic,Petrol,4x4,12.7 l/100km,325 g/km,Blue,Other interior color,Full leather interior,SUV / offroad,4/5 doors,4.0,234299.0
Ferrari,Roma,Italy,7/2021,14 000 km,612 hp,Automatic,Petrol,4x2,10.7 l/100km,234 g/km,Red,Other interior color,Full leather interior,Coupe,2/3 doors,4.0,234299.0
Ferrari,GTC4Lusso,Germany,9/2016,35 900 km,680 hp,Automatic,Petrol,4x4,,,Blue,Brown interior,Full leather interior,Coupe,2/3 doors,4.0,232999.0
Porsche,992,Germany,7/2022,4 174 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,Green,Black interior,Part leather interior,Coupe,2/3 doors,4.0,232999.0
Ferrari,488,Netherlands,2/2018,11 187 km,660 hp,Automatic,Petrol,4x2,12.3 l/100km,294 g/km,Red,Black interior,Cloth interior,Coupe,2/3 doors,2.0,233099.0
Mercedes-Benz,G 63 AMG,Germany,1/2024,555 km,577 hp,Automatic,Petrol,4x4,15.6 l/100km,373 g/km,Green,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,232999.0
Lamborghini,Urus,Germany,4/2022,98 500 km,641 hp,Automatic,Petrol,4x4,,,Black,Black interior,Alcantara interior,SUV / offroad,4/5 doors,5.0,232999.0
Bentley,Continental GTC,Germany,5/2022,49 000 km,542 hp,Automatic,Petrol,4x4,,,Grey,Beige interior,Full leather interior,Cabriolet,2/3 doors,4.0,232999.0
Porsche,992,Germany,8/2024,0 km,473 hp,Automatic,Petrol,4x4,10.6 l/100km,227 g/km,Black,Black interior,Part leather interior,Coupe,2/3 doors,4.0,232999.0
Lamborghini,Urus,Germany,6/2020,94 000 km,641 hp,Automatic,Petrol,4x4,13.6 l/100km,325 g/km,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,232999.0
Mercedes-Benz,G 63 AMG,Germany,1/2024,1 450 km,577 hp,Automatic,Petrol,4x4,,,Blue,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,232999.0
Porsche,992,Spain,5/2020,39 000 km,641 hp,Automatic,Petrol,4x4,11.7 l/100km,257 g/km,Black,Other interior color,Other interior material,Cabriolet,2/3 doors,2.0,233149.0
Aston Martin,Vantage,Spain,2/2023,2 019 km,503 hp,Automatic,Petrol,4x2,10.5 l/100km,264 g/km,Black,Other interior color,Other interior material,Coupe,2/3 doors,2.0,231099.0
Porsche,992,Austria,7/2023,30 km,473 hp,Automatic,Petrol,4x2,10.1 l/100km,221 g/km,Purple,Other interior color,Full leather interior,Coupe,2/3 doors,4.0,230949.0
Mercedes-Benz,G 63 AMG,France,8/2022,16 580 km,577 hp,Automatic,Petrol,4x4,,,Black,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5.0,231149.0
Maserati,MC20,Netherlands,8/2022,3 400 km,621 hp,Automatic,Petrol,4x2,10.9 l/100km,261 g/km,Grey,Black interior,Part leather interior,Coupe,2/3 doors,2.0,231199.0
Chevrolet,C8,Germany,5/2024,10 km,637 hp,Automatic,Petrol,4x2,16.5 l/100km,377 g/km,Black,Black interior,Full leather interior,Coupe,2/3 doors,2.0,231249.0
Mercedes-Benz,G 63 AMG,Austria,7/2019,79 000 km,577 hp,Automatic,Petrol,4x4,13.1 l/100km,343 g/km,Black,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5.0,231049.0
Land Rover,Range Rover Sport,Belgium,1/2024,0 km,626 hp,Automatic,Petrol,4x4,11.8 l/100km,282 g/km,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,2.0,230949.0
Audi,R8,Austria,9/2021,21 000 km,612 hp,Automatic,Petrol,4x4,13 l/100km,297 g/km,White,Other interior color,Full leather interior,Coupe,2/3 doors,2.0,231049.0
Porsche,992,Austria,9/2021,24 427 km,641 hp,Automatic,Petrol,4x4,11.7 l/100km,257 g/km,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,4.0,231149.0
Porsche,992,Austria,1/2023,6 500 km,473 hp,Automatic,Petrol,4x2,10.1 l/100km,221 g/km,Black,Black interior,Full leather interior,Coupe,2/3 doors,4.0,230949.0
Lamborghini,Huracan,Belgium,2/2016,51 631 km,571 hp,Automatic,Petrol,4x2,11.9 l/100km,278 g/km,Silver,Black interior,Alcantara interior,Coupe,2/3 doors,2.0,229049.0
Porsche,992,Germany,1/2022,1 500 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,Green,Other interior color,Other interior material,Coupe,2/3 doors,2.0,228999.0
Porsche,992,Spain,3/2023,34 160 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,White,Other interior color,Other interior material,Coupe,2/3 doors,4.0,228999.0
McLaren,720S,Netherlands,2/2018,35 500 km,711 hp,Automatic,Petrol,4x2,,,White,Black interior,Part leather interior,Coupe,2/3 doors,2.0,229049.0
Mercedes-Benz,AMG GT R,Belgium,8/2019,7 100 km,577 hp,Automatic,Petrol,4x2,13.1 l/100km,289 g/km,Grey,Black interior,Alcantara interior,Coupe,2/3 doors,2.0,228999.0
Aston Martin,DBS,Germany,6/2018,35 600 km,705 hp,Automatic,Petrol,4x2,,,Red,Other interior color,Full leather interior,Coupe,2/3 doors,4.0,228999.0
Porsche,992,Netherlands,1/2023,7 532 km,473 hp,Automatic,Petrol,4x4,10.6 l/100km,226 g/km,Grey,Black interior,Part leather interior,Cabriolet,2/3 doors,4.0,228999.0
Lamborghini,Urus,Germany,7/2020,80 000 km,641 hp,Automatic,Petrol,4x4,13.6 l/100km,325 g/km,Grey,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5.0,228999.0
Porsche,992,Austria,4/2023,17 350 km,473 hp,Automatic,Petrol,4x2,10.1 l/100km,221 g/km,Green,Black interior,Full leather interior,Coupe,2/3 doors,4.0,228999.0
Porsche,992,Netherlands,3/2023,8 685 km,473 hp,Automatic,Petrol,4x4,10.6 l/100km,226 g/km,,Black interior,Other interior material,Cabriolet,2/3 doors,4.0,229049.0
Porsche,992,Germany,8/2023,2 900 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,Grey,Black interior,Full leather interior,Coupe,2/3 doors,2.0,227999.0
Porsche,992,Italy,7/2020,14 200 km,641 hp,Automatic,Petrol,4x4,11.7 l/100km,257 g/km,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,4.0,228049.0
Porsche,992,Germany,6/2021,9 000 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,Black,Black interior,Alcantara interior,Coupe,2/3 doors,2.0,227949.0
Aston Martin,Vantage,France,6/2023,4 650 km,528 hp,Automatic,Petrol,4x2,11 l/100km,264 g/km,Green,Grey interior,Alcantara interior,Coupe,2/3 doors,2.0,227949.0
Ferrari,458 Spider,Germany,1/2012,35 600 km,558 hp,Automatic,Petrol,4x2,,,Black,Other interior color,Full leather interior,Cabriolet,2/3 doors,2.0,228049.0
Ferrari,Roma,Germany,6/2022,14 360 km,612 hp,Automatic,Petrol,4x2,,,Grey,Black interior,Full leather interior,Coupe,2/3 doors,4.0,228049.0
Porsche,992,Italy,1/2021,9 758 km,573 hp,Automatic,Petrol,4x4,11.5 l/100km,254 g/km,Silver,Black interior,Full leather interior,Coupe,2/3 doors,4.0,228049.0
Porsche,992,Austria,7/2022,21 000 km,444 hp,Automatic,Petrol,4x4,9.9 l/100km,225 g/km,Grey,Other interior color,Other interior material,Cabriolet,2/3 doors,4.0,228049.0
Porsche,992,Spain,8/2021,25 250 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,Black,Other interior color,Other interior material,Coupe,2/3 doors,4.0,227949.0
Rolls-Royce,Phantom,Germany,7/2011,23 232 km,453 hp,Automatic,Petrol,4x2,,,Beige,Beige interior,Full leather interior,Sedans / saloons,2/3 doors,4.0,228049.0
Porsche,992,Netherlands,1/2023,24 755 km,473 hp,Automatic,Petrol,4x2,10.1 l/100km,221 g/km,,Black interior,Full leather interior,Coupe,2/3 doors,4.0,226049.0
BMW,X5 M,Netherlands,1/2024,1 km,524 hp,Automatic,Petrol,4x4,,,Blue,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,225849.0
Porsche,992,Germany,5/2021,14 990 km,641 hp,Automatic,Petrol,4x4,11.5 l/100km,254 g/km,Silver,,,Coupe,2/3 doors,4.0,226049.0
Ferrari,Portofino,Netherlands,6/2018,38 473 km,591 hp,Automatic,Petrol,4x2,11.2 l/100km,267 g/km,Grey,Beige interior,Full leather interior,Cabriolet,2/3 doors,4.0,226499.0
Porsche,992,Netherlands,5/2022,20 000 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,Green,Other interior color,Full leather interior,Coupe,2/3 doors,2.0,225899.0
Maserati,Granturismo,Italy,2/2023,9 326 km,542 hp,Automatic,Petrol,4x2,15.5 l/100km,360 g/km,Grey,Other interior color,Full leather interior,Coupe,2/3 doors,4.0,226249.0
Aston Martin,Vantage,Austria,3/2023,8 771 km,527 hp,Automatic,Petrol,4x2,11 l/100km,263 g/km,Black,Other interior color,Other interior material,Cabriolet,2/3 doors,2.0,225799.0
Porsche,992,Germany,3/2024,6 200 km,503 hp,Automatic,Petrol,4x2,12.6 l/100km,283 g/km,Grey,Black interior,Alcantara interior,Coupe,2/3 doors,2.0,225899.0
Mercedes-Benz,G 63 AMG,Italy,2/2024,35 000 km,577 hp,Automatic,Petrol,4x4,14.4 l/100km,373 g/km,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,225249.0
